review_id,review_status,review_date,report_create_date,tick_id,user_id,survey_id,survey_name,user_notes,public_admin_notes,private_admin_notes,image_url,reviewer_user_id,review_is_tick,review_tick_sex,review_tick_species,review_tick_species_other,review_tick_has_fed,review_tick_age,tickidnet_prediction_class,tickidnet_prediction_probability,tickidnet_class_probabilities,tickidnet_version
29ecc2e2-7aec-75be-26d6-a41605ed8f59,reviewed,NA,2023-06-06 19:25:04.734800,230606-192504-7353,45419014-2648-7866-87ea-0b12973de589,0e0f0203-5037-4306-94b0-e3bac1610ae3,Report a Tick v4 - English,NA,NA,90%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/e805676add2775e391b57e09bc46b72c72aed674102600376ae4965736e8dae9.jpg,NA,yes,unknown,ixodes scapularis,NA,unknown,yes,Dermacentor variabilis,0.8076090216636658,"{""Ixodes scapularis"": 0.12705929577350616, ""Amblyomma americanum"": 0.06533169001340866, ""Dermacentor variabilis"": 0.8076090216636658}",1.0.0
3a47478c-84c0-9c69-7974-c5c2be15f644,reviewed,NA,2023-06-06 19:58:01.085700,230606-195801-8296,797cf50f-2069-7eb6-6e90-4bf1b7186152,c559f289-6eee-450d-b716-073a0cef17c4,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/eff757d243d30c735d557ca689653c8e5b1104f0d0ca1624ca096bdc44a22a35.jpg,NA,yes,male,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.4184679687023163,"{""Ixodes scapularis"": 0.4165038168430328, ""Amblyomma americanum"": 0.16502821445465088, ""Dermacentor variabilis"": 0.4184679687023163}",1.0.0
675dfaac-07b2-dde7-6034-e33584b9e21c,reviewed,NA,2023-06-06 20:16:53.779300,230606-201653-6700,3173744f-683b-9e8f-43c5-e2afe9701d85,ccc85440-91a0-46b5-9b8f-183feeef61d4,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/85c2035a4b615fd4cee664f01a720f8400c621bd28d0c6a9a126ae23cbebc527.jpg,NA,yes,unknown,amblyomma americanum,NA,unknown,unknown,Dermacentor variabilis,0.9244624376296996,"{""Ixodes scapularis"": 0.000007527226443926338, ""Amblyomma americanum"": 0.07553006708621979, ""Dermacentor variabilis"": 0.9244624376296996}",1.0.0
84fedea7-a545-0109-a527-0a1d17264763,reviewed,NA,2023-06-06 20:53:54.190900,230606-205354-1492,bc8f2681-1f26-6813-7417-5bc6a996dd19,bf621ed7-c777-4e52-88d8-e711cdabb224,Daily Log v3 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/5043581eaf608722e2879ea7f35c96c31691884f5a424e5488d56b93cb1f48d8.jpg,NA,yes,female,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.5502496957778931,"{""Ixodes scapularis"": 0.44760215282440186, ""Amblyomma americanum"": 0.002148257102817297, ""Dermacentor variabilis"": 0.5502496957778931}",1.0.0
180f0d48-6139-ad1e-7554-e1c23b21dc59,reviewed,NA,2023-06-06 20:56:48.690500,230606-205648-5253,3173744f-683b-9e8f-43c5-e2afe9701d85,ad7126c1-44de-4d44-9ebf-4f87a524dd3c,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/178062f42511a1d31c226cc2109692df419426c48e93086c9c680e7a78af959f.jpg,NA,yes,unknown,amblyomma americanum,NA,unknown,no,Amblyomma americanum,0.8324224948883057,"{""Ixodes scapularis"": 0.0320507176220417, ""Amblyomma americanum"": 0.8324224948883057, ""Dermacentor variabilis"": 0.1355268359184265}",1.0.0
8a159893-2fe9-dbac-0663-b2c10cb90690,reviewed,2023-06-25 10:59:18.860000,2023-06-06 20:57:21.412300,230606-205721-6178,68fed367-26c1-5e48-8a79-2212ec009b77,968cdc41-8905-4412-a8fd-9309e2126d25,Report a Tick v4 - English,NA,Could we get an image with the tick outside the glass?,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/38e32c23ab229a66d930561c0f7cd19b7e2140ae4bfe9c5648f0d9184f549484.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,unknown,unknown,NA,unknown,unknown,Amblyomma americanum,0.5041686296463013,"{""Ixodes scapularis"": 0.3683195114135742, ""Amblyomma americanum"": 0.5041686296463013, ""Dermacentor variabilis"": 0.1275118887424469}",1.0.0
0c70717f-707d-b1a4-f42a-f2a76e46aff7,reviewed,NA,2023-06-06 21:19:45.061500,230606-211945-1108,3163b1ad-321a-887b-1a16-12fcef74ce04,b4d48332-039f-4ea5-a8bf-51ecf545424a,Daily Log v3 - English,NA,NA,85%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/ff07c5ae668f5a1966fed911d51b0fcd948f49476f528f5fdffae267d9ccf715.jpg,NA,yes,male,dermacentor variabilis,NA,unknown,no,Amblyomma americanum,0.5243691802024841,"{""Ixodes scapularis"": 0.16851677000522614, ""Amblyomma americanum"": 0.5243691802024841, ""Dermacentor variabilis"": 0.3071140646934509}",1.0.0
3bc16468-f1d7-1a88-2ab8-247356f44109,reviewed,2023-06-25 11:00:07.321000,2023-06-06 22:39:08.833400,230606-223908-8102,0b5d0b46-43a1-28be-dafc-46fe59a82676,4452a37b-f555-4ff8-904c-1f1d94de20c4,Daily Log v3 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/3107321f6d6df1e055b02c8131b10df01c94d87af2ea64b8c9b9fd25465f13f5.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,male,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.9958118200302124,"{""Ixodes scapularis"": 0.000006216135261638556, ""Amblyomma americanum"": 0.0041820453479886055, ""Dermacentor variabilis"": 0.9958118200302124}",1.0.0
ed2df783-5246-1cef-bc98-0286b1120248,reviewed,NA,2023-06-06 23:15:08.909800,230606-231508-6017,7d46a6c6-8dbc-24c9-11f0-4dff3a2d793d,65758b7e-70da-415d-ba03-4791d838883a,Report a Tick v4 - English,NA,We need a clearer and brighter image of the back of the tick and its mouth parts,50% nymphal black legged tick,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/86843729ebbea5bf87e21be45efe553c07df0721435d9b068777a2752cfe2b38.jpg,NA,yes,unknown,unknown,NA,unknown,yes,Ixodes scapularis,0.9927164912223816,"{""Ixodes scapularis"": 0.9927164912223816, ""Amblyomma americanum"": 0.00007776256825309247, ""Dermacentor variabilis"": 0.007205784786492586}",1.0.0
4e779271-36b5-80ab-6c44-64cc148c6227,reviewed,NA,2023-06-07 07:07:43.271000,230607-070743-1316,0da21409-3108-60a8-81e8-e40060e084ab,127e92f9-f0fc-45e4-95c8-349218026164,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/990f965e812d7d19fd3885578b931aa49b1f2e1950efa91416f34e9114de54e1.jpg,NA,yes,female,ixodes scapularis,NA,unknown,unknown,Ixodes scapularis,0.5403913259506226,"{""Ixodes scapularis"": 0.5403913259506226, ""Amblyomma americanum"": 0.014752238057553768, ""Dermacentor variabilis"": 0.4448564648628235}",1.0.0
2ce4977c-4ee4-4ad7-ad7b-b11904b2775d,reviewed,NA,2023-06-07 10:31:23.545400,230607-103123-3864,1dc4f68a-86a1-b8ff-e559-fc8e2ea099b8,93c3bcef-2a20-4df5-a758-0131c2a4ec1d,Report a Tick v4 - English,NA,NA,70%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/148fa2c72d4bb8734db402193504e39bb2145398a1fde0adb978184d2aa45c2c.jpg,NA,yes,unknown,dermacentor variabilis,NA,unknown,unknown,Ixodes scapularis,0.7262941598892212,"{""Ixodes scapularis"": 0.7262941598892212, ""Amblyomma americanum"": 0.015694210305809975, ""Dermacentor variabilis"": 0.2580116391181946}",1.0.0
73aed9b2-f700-b4ca-9ce8-8d2ed3167ad9,reviewed,NA,2023-06-07 11:52:49.164500,230607-115249-8286,2ff9f506-0eba-82f6-b5d0-75f4e83373c8,a598698b-8a72-4e45-92c7-6f2ba594dd46,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/7e9f328e19d601ef04f91d6b3866caf18993cbd0faa36409234140977c06bc54.jpg,NA,yes,male,ixodes scapularis,NA,unknown,no,Ixodes scapularis,0.5501368641853333,"{""Ixodes scapularis"": 0.5501368641853333, ""Amblyomma americanum"": 0.013813447207212448, ""Dermacentor variabilis"": 0.4360496699810028}",1.0.0
d6f6149b-fdcf-0640-a40c-c5bc4ef109d2,reviewed,NA,2023-06-07 15:01:43.957200,230607-150143-1463,90c2377e-0e7f-aadf-c9f5-fc70b63f45ac,e0d0fcf9-b7d4-4a1a-933a-45e20121c25f,Report a Tick v4 - English,NA,"This is probably an adult male lone star tick, but we need s clearer image",50 % lone star tick,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/9a64d563bb37a9629319e668eb224083a873405b7294f7a18d72e42e1aa9508a.jpg,NA,yes,unknown,unknown,NA,unknown,unknown,Amblyomma americanum,0.9974296689033508,"{""Ixodes scapularis"": 0.0002494567015673965, ""Amblyomma americanum"": 0.9974296689033508, ""Dermacentor variabilis"": 0.0023208665661513805}",1.0.0
5323672f-a899-596d-2256-ad3b21ea3b8e,reviewed,NA,2023-06-07 17:16:19.912100,230607-171619-3789,fe3a9e3d-a951-39e0-1d46-05e114b9442e,4c2fb51e-e2ec-4389-91c6-3a09dd4c342a,Report a Tick v4 - English,NA,Need clearer image,10% American dog tick,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/6c8117c0df9f04ff7a76a5efaf33095ccb7648c0e9bcab8b91df154324f5dc23.jpg,NA,unknown,unknown,unknown,NA,unknown,unknown,Dermacentor variabilis,0.7812314629554749,"{""Ixodes scapularis"": 0.14893430471420288, ""Amblyomma americanum"": 0.06983418017625809, ""Dermacentor variabilis"": 0.7812314629554749}",1.0.0
59122b79-bb26-0468-645c-d45e53e4a1d4,reviewed,2023-06-27 09:59:29.482000,2023-06-07 17:28:55.038900,230607-172855-6019,9ff7fef6-fb41-3f36-d95d-ec666dbe97c7,0e942598-0c9e-4dbd-bf7d-706f68502aaf,Report a Tick v4 - English,NA,Need an image outside of bag. Likely American dog tick but definitely not a deer tick,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/6e15829dde81a55273151164ab252b0d076deb320c895a875957d3116b2ceaf0.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,unknown,unknown,NA,unknown,unknown,Dermacentor variabilis,0.92144513130188,"{""Ixodes scapularis"": 0.007021194789558649, ""Amblyomma americanum"": 0.07153365761041641, ""Dermacentor variabilis"": 0.92144513130188}",1.0.0
9ab42ae4-4a2f-1050-db65-1edb6ffb7f7e,reviewed,NA,2023-06-07 20:30:40.394100,230607-203040-4508,1c1b2ac1-08e9-f8da-d84e-149688b3d9ac,27a4d9da-72ec-479d-8a5f-522ef39ef519,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/30a8c778772a5c5900edb41deb5130079182622560cebdbb852aaa2c63d0d816.jpg,NA,yes,female,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.9751725792884828,"{""Ixodes scapularis"": 0.0235015582293272, ""Amblyomma americanum"": 0.001325863879173994, ""Dermacentor variabilis"": 0.9751725792884828}",1.0.0
886f1989-34a7-b1a3-8479-14d515c51aab,reviewed,NA,2023-06-07 21:09:51.252400,230607-210951-9395,3d81b6bd-1117-4e5e-95d5-e022ccb04e27,e0945979-6729-4d48-a792-43bee1223c3d,Report a Tick v4 - English,NA,Scab?,90%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/5ccee4b061e5a78c1ee4480b703610d9bb1851a109c71e46714503030779891d.jpg,NA,no,unknown,unknown,NA,unknown,unknown,Amblyomma americanum,0.5603694319725037,"{""Ixodes scapularis"": 0.22244027256965637, ""Amblyomma americanum"": 0.5603694319725037, ""Dermacentor variabilis"": 0.2171903699636459}",1.0.0
79a17375-b912-39c6-bd4d-8dc63f48c9d1,reviewed,NA,2023-06-07 21:28:59.453500,230607-212859-4732,09222441-8529-464c-4c89-36ab9815f23d,592faaa7-f221-48f6-b7da-544a55b4eab5,Daily Log v3 - English,NA,Image is too blurry,0%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/2964d2adb5e520ade0e586ce52ef2dda53246dea3c340870a13e10577551c604.jpg,NA,unknown,unknown,unknown,NA,unknown,unknown,Dermacentor variabilis,0.6383476257324219,"{""Ixodes scapularis"": 0.32693779468536377, ""Amblyomma americanum"": 0.03471460938453674, ""Dermacentor variabilis"": 0.6383476257324219}",1.0.0
b7dc26a7-1c1f-81a4-9ccd-f7dd400e9e29,reviewed,2023-06-25 11:08:08.650000,2023-06-07 22:44:00.697400,230607-224400-6694,ce48674d-bc2e-523b-5db6-d5ec2a8f0e8c,0a2882e0-a605-4b5f-b521-3bbed672199f,Report a Tick v4 - English,NA,NA,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/b2dd1be5003680d9ca9987b491eea5f63a02b77851ed56e150fcbecef11ffe12.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,female,dermacentor variabilis,NA,unknown,unknown,Dermacentor variabilis,0.5464671850204468,"{""Ixodes scapularis"": 0.29089871048927307, ""Amblyomma americanum"": 0.16263407468795776, ""Dermacentor variabilis"": 0.5464671850204468}",1.0.0
fa806f6d-68bd-4aaa-7eb6-fec248bb3bb0,reviewed,2023-06-25 11:08:40.963000,2023-06-08 08:27:14.188800,230608-082714-9929,739a01e4-480d-6578-be8a-ddeeb96b1604,e129aeb9-0813-4a24-b811-0200ae2c2801,Report a Tick v4 - English,NA,Need clearer image,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/03e3ac3cd1656a80c22c9d652c8e390c110198ab4f748dacfa374dc22e5ca919.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,unknown,unknown,unknown,NA,unknown,unknown,Amblyomma americanum,0.9319635629653932,"{""Ixodes scapularis"": 0.005598918069154024, ""Amblyomma americanum"": 0.9319635629653932, ""Dermacentor variabilis"": 0.06243745610117912}",1.0.0
be07ada3-3ba1-a06c-65b3-a6e3b5b371f9,reviewed,NA,2023-06-08 09:17:01.699200,230608-091701-6508,92e698e6-0070-1f24-0f88-1a2e9ed2160f,057ee3ec-12a6-4227-9733-7f2ac98978e5,Daily Log v3 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/bf60f6c36daba0fe370bdfe58317b9202eb5143faddbca7a8a9b4eb5a61ad0fa.jpg,NA,yes,female,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.8286648392677307,"{""Ixodes scapularis"": 0.17115989327430725, ""Amblyomma americanum"": 0.00017521965492051095, ""Dermacentor variabilis"": 0.8286648392677307}",1.0.0
cc58c1b8-2612-e4ff-3f29-13230e54c073,reviewed,NA,2023-06-08 10:30:51.440600,230608-103051-3583,9b883089-7808-3790-137f-dd2cfc93daad,3b1180ff-5009-4afc-9004-612bcc4eca48,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/90bd716c1fef88eec6eb8ca275b975d0c7fec9ec214d0e0b1e114b84c2fbcf93.jpg,NA,yes,female,ixodes scapularis,NA,unknown,no,Ixodes scapularis,0.9826391935348512,"{""Ixodes scapularis"": 0.9826391935348512, ""Amblyomma americanum"": 0.00001122741559811402, ""Dermacentor variabilis"": 0.017349615693092346}",1.0.0
684a083a-7c10-312a-5f6f-b7fe5f26ed96,reviewed,NA,2023-06-08 14:42:56.485300,230608-144256-8351,f2a39e67-2d8e-6d7a-7d3f-e7f4e5fdb81f,9b425c89-3f8d-43da-b644-254672797227,Report a Tick v4 - English,NA,Pseudoscorpion,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/d0ec6cc89095851721f552df39aa41aa71abef29ef2f52ffa473120adbe39c56.jpg,NA,no,unknown,unknown,NA,unknown,unknown,Dermacentor variabilis,0.9171872138977052,"{""Ixodes scapularis"": 0.07558776438236237, ""Amblyomma americanum"": 0.007224972825497389, ""Dermacentor variabilis"": 0.9171872138977052}",1.0.0
02b79a15-1ec7-87e2-ebb3-9a180e668b88,reviewed,2023-06-25 11:10:03.776000,2023-06-08 14:48:42.704200,230608-144842-2125,29930c63-9dd9-1fa4-a796-948c3d751112,ee47cba5-3262-48e6-8873-1a72a700927f,Report a Tick v4 - English,"Turned out to be a spider, it tried to scale down a web thread. Looked a lot like a tick though!",Spider,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/10f255be4458cd4a8d81dea90ccf3181751729deae81cb4263f1345abc3ec75a.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,no,unknown,unknown,NA,unknown,unknown,Dermacentor variabilis,0.7282061576843262,"{""Ixodes scapularis"": 0.0003296978247817606, ""Amblyomma americanum"": 0.27146413922309875, ""Dermacentor variabilis"": 0.7282061576843262}",1.0.0
6d790738-1153-a516-dce6-a7c934ff835c,reviewed,NA,2023-06-08 16:30:51.043000,230608-163051-5517,4a62538f-04f5-98e7-0240-f1f2a91279f7,216de054-a061-4af1-bd42-13d128fec248,Daily Log v3 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/b8b404045cb52e767e5df9c295d978a49e2a678dbaf0a70a6c50d7cea8f163b5.jpg,NA,yes,female,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,1,"{""Ixodes scapularis"": 0.000000038878802399722196, ""Amblyomma americanum"": 0.00000000015871280678592115, ""Dermacentor variabilis"": 1}",1.0.0
987e54c4-f18a-664b-575c-3a58a2f46b7a,reviewed,NA,2023-06-08 16:33:31.081300,230608-163331-3692,4a62538f-04f5-98e7-0240-f1f2a91279f7,d247368a-58c6-4cff-b1c9-14c5cf2737e9,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/b7797aad19f63e0b92598faf327f9a4c52dbd0bd9895554100c1e94eadd107a1.jpg,NA,yes,female,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.9999607801437378,"{""Ixodes scapularis"": 0.000010564494004938751, ""Amblyomma americanum"": 0.000028608261345652863, ""Dermacentor variabilis"": 0.9999607801437378}",1.0.0
332c6c4b-321d-d6df-3eb9-ce86c6b377d1,reviewed,2023-06-25 11:12:15.702000,2023-06-08 20:35:36.441000,230608-203536-9076,9357aab2-921d-336a-cc91-e01234e17b20,67983c2f-5c8e-49b6-ba0e-5152008079b3,Report a Tick v4 - English,NA,This does not appear to be a tick,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/998720dee2e52fea61320b1c2807d32f0135c1918a20e6efe6d059afca14e219.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,no,unknown,unknown,NA,unknown,unknown,Dermacentor variabilis,0.4934532046318054,"{""Ixodes scapularis"": 0.3896629810333252, ""Amblyomma americanum"": 0.11688381433486938, ""Dermacentor variabilis"": 0.4934532046318054}",1.0.0
b52e7e2e-a509-e5f6-5d7a-d270a11fe03d,reviewed,NA,2023-06-08 20:47:21.791200,230608-204721-9818,ea2fde41-92a8-4c2e-0f98-418812d5ff59,180495cd-72d8-4c9b-85d5-9cecddf278e8,Report a Tick v4 - English,NA,NA,90%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/81e28858ac7d7b9f8ae4add92510b43f6505593bc2a4198f88b84a773eb6f0f8.jpg,NA,yes,unknown,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.9035478830337524,"{""Ixodes scapularis"": 0.00041912795859389007, ""Amblyomma americanum"": 0.09603306651115416, ""Dermacentor variabilis"": 0.9035478830337524}",1.0.0
d733723a-9dcb-fdb0-3479-db53e76a03a6,reviewed,NA,2023-06-09 09:05:00.552000,230609-090500-6998,e52c2012-87f2-a6e3-024f-6323eae5cc3c,f640c379-3570-410c-aded-ccccdcd869bd,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/176edfa7bdb2317f3ca0c355dd6625ee26e817991c60a700eac592ea0b1fac17.jpg,NA,yes,female,ixodes scapularis,NA,unknown,yes,Ixodes scapularis,0.9963245987892152,"{""Ixodes scapularis"": 0.9963245987892152, ""Amblyomma americanum"": 0.00018573291890788823, ""Dermacentor variabilis"": 0.0034896237775683403}",1.0.0
363ff574-bb34-1862-47b5-87b96da931ea,reviewed,NA,2023-06-09 09:06:49.890100,230609-090649-5474,2398d344-cfaa-ad75-a5b0-4f6229228beb,b6b94273-45bb-4815-b5d3-23f77d2d1add,Daily Log v3 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/a12cf04cc4b708e85d09bc7a9f96a1527001529d2ad68f2c38302bd3aa462548.jpg,NA,yes,male,dermacentor variabilis,NA,unknown,no,Ixodes scapularis,0.6503444314002991,"{""Ixodes scapularis"": 0.6503444314002991, ""Amblyomma americanum"": 0.16705819964408877, ""Dermacentor variabilis"": 0.18259739875793457}",1.0.0
840cf616-df01-eeac-1dd7-5c8c17060673,reviewed,NA,2023-06-09 11:14:15.654400,230609-111415-8214,caf3f6e5-abb1-8bed-6147-e6aac096b159,352b0635-7f79-4c1c-b02d-05645ad8799c,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/55db0887e6c807c3407634f4319604be460bdd8a1e8dfd7208a64bd37185e1f5.jpg,NA,yes,unknown,dermacentor variabilis,NA,unknown,unknown,Ixodes scapularis,0.6534037590026855,"{""Ixodes scapularis"": 0.6534037590026855, ""Amblyomma americanum"": 0.007228848058730364, ""Dermacentor variabilis"": 0.3393673896789551}",1.0.0
3ca6d956-34da-9783-a6a5-ae3fa6f1e7cd,reviewed,NA,2023-06-09 11:47:02.056400,230609-114702-8614,50162dd0-4207-493d-0bd2-e2800540c459,38e4957a-fbba-40ad-ba9d-d5922286ab89,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/35812b5b8eb8746172366be51ac305d8de4f510a7da16820a891bcc07b7d3089.jpg,NA,yes,female,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.9999130964279176,"{""Ixodes scapularis"": 0.0000004347532467363635, ""Amblyomma americanum"": 0.00008638386498205364, ""Dermacentor variabilis"": 0.9999130964279176}",1.0.0
a8422238-8445-c955-5b87-33bc39c831f3,reviewed,NA,2023-06-09 13:49:20.060000,230609-134920-8752,674b5c43-ca45-ec54-757c-c0cf133cdac4,9ead96fd-6385-47b4-93d9-e274db1055b0,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/75416d6ba3a8469f6528b3d3557a61e7cd9befc5a1447edfb84bc4c70827b097.jpg,NA,yes,unknown,ixodes scapularis,NA,unknown,yes,Ixodes scapularis,0.8582298755645752,"{""Ixodes scapularis"": 0.8582298755645752, ""Amblyomma americanum"": 0.018974099308252335, ""Dermacentor variabilis"": 0.12279605120420456}",1.0.0
3098bfde-7a0d-b7ac-e3a8-ee0cd0f95103,reviewed,2023-06-25 11:16:10.592000,2023-06-09 16:01:27.495100,230609-160127-3157,e1db8cfe-520f-6a29-f6ed-927cc04692cc,4ec5fa8b-ee34-49d7-bfd3-1453bb980770,Report a Tick v4 - English,NA,Could you take an image of the tick outside the bag,NA,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/695b976daa845f63afb8db541c6d507b1688d739a628c094056df54824ecdf6f.jpg,d5e9768e-a69e-c8bd-1692-91be47213c80,yes,unknown,unknown,NA,unknown,unknown,Dermacentor variabilis,0.9756975173950196,"{""Ixodes scapularis"": 0.013267630711197851, ""Amblyomma americanum"": 0.011034896597266195, ""Dermacentor variabilis"": 0.9756975173950196}",1.0.0
612f40e1-8b13-4816-b9da-c4b87c7000ef,reviewed,NA,2023-06-10 13:37:07.912800,230610-133707-8653,fb97bd9d-c3bc-ea16-8118-dac96e4fb400,98ed6b65-5406-43a2-9731-be0cc8de3a82,Report a Tick v4 - English,"Inside right ear, outside of canal.  Bled slightly when pulled off",NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/665ebd747916e9c8f13eb7ad8d7528783ec19c757817077a8ea606e0c350374e.jpg,NA,yes,female,dermacentor variabilis,NA,unknown,yes,Ixodes scapularis,0.867592453956604,"{""Ixodes scapularis"": 0.867592453956604, ""Amblyomma americanum"": 0.019079407677054405, ""Dermacentor variabilis"": 0.11332817375659944}",1.0.0
3a75738a-d96f-0cb3-d896-993b9a6602ea,reviewed,NA,2023-06-10 17:31:23.669000,230610-173123-7003,30a45d6a-4866-3319-26b1-bb11e798dffb,2d9ede2f-a8cf-44c5-badd-8ea17e7b8d87,Report a Tick v4 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/bab735c4b7778581a37083bdfa461a10f07d9ecfaa4a54a053703a892f6e641d.jpg,NA,yes,male,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.6616452932357788,"{""Ixodes scapularis"": 0.00000011795916066148493, ""Amblyomma americanum"": 0.33835458755493164, ""Dermacentor variabilis"": 0.6616452932357788}",1.0.0
a1582c36-38d1-c249-7625-5efbc9b24093,reviewed,NA,2023-06-10 20:59:07.132300,230610-205907-1490,d4ebc83d-e63c-e54c-88f9-a5f1eb9427cb,ea423f2b-34cb-4a2c-b2b5-cebe85b5dcbf,Daily Log v3 - English,NA,NA,100%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/e6b35531b4135917f86ae71b8ad9622b9ccfdfe5f9878ce6f70985c2a93f8914.jpg,NA,yes,female,dermacentor variabilis,NA,unknown,no,Ixodes scapularis,0.4897045195102692,"{""Ixodes scapularis"": 0.4897045195102692, ""Amblyomma americanum"": 0.13284651935100555, ""Dermacentor variabilis"": 0.3774489760398865}",1.0.0
38c94571-33e2-3bc0-121b-a7e1d26780be,reviewed,NA,2023-06-10 21:02:20.873400,230610-210220-2761,d4ebc83d-e63c-e54c-88f9-a5f1eb9427cb,a4330117-c926-41f9-a96f-cfd04a8e2d21,Report a Tick v4 - English,NA,NA,"80%, mouth parts blurred",https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/1a602bcb5a6e29a28a92924b212ee4e76dedf857abb3d8ef1d6234d990679d4a.jpg,NA,yes,female,dermacentor variabilis,NA,unknown,no,Ixodes scapularis,0.7102757096290588,"{""Ixodes scapularis"": 0.7102757096290588, ""Amblyomma americanum"": 0.03884686157107353, ""Dermacentor variabilis"": 0.2508774697780609}",1.0.0
0708348f-a9d3-876c-98d9-7e16018a70f8,reviewed,NA,2023-06-10 21:07:29.118100,230610-210729-5607,d4ebc83d-e63c-e54c-88f9-a5f1eb9427cb,61c776bc-60f8-4dc0-85a0-ea2ec67d89a1,Report a Tick v4 - English,NA,This is likely an American Dog tick but need image outside of tape for better identification.,80%,https://tick.chess.wisc.edu/content/uploads/surveys/user-surveys/5546e7a084f79fdd97a93429a7f4a64128eeede60dc4fcb85d63998fa20a564e.jpg,NA,yes,unknown,dermacentor variabilis,NA,unknown,no,Dermacentor variabilis,0.4978904724121094,"{""Ixodes scapularis"": 0.3223995268344879, ""Amblyomma americanum"": 0.17971006035804749, ""Dermacentor variabilis"": 0.4978904724121094}",1.0.0
